Nose_X;Nose_Y;Nose_Z;L_eye_inner_X;L_eye_inner_Y;L_eye_inner_Z;L_eye_X;L_eye_Y;L_eye_Z;L_eye_outer_X;L_eye_outer_Y;L_eye_outer_Z;R_eye_inner_X;R_eye_inner_Y;R_eye_inner_Z;R_eye_X;R_eye_Y;R_eye_Z;R_eye_outer_X;R_eye_outer_Y;R_eye_outer_Z;L_ear_X;L_ear_Y;L_ear_Z;R_ear_X;R_ear_Y;R_ear_Z;L_mouth_X;L_mouth_Y;L_mouth_Z;R_mouth_X;R_mouth_Y;R_mouth_Z;L_shoulder_X;L_shoulder_Y;L_shoulder_Z;R_shoulder_X;R_shoulder_Y;R_shoulder_Z;L_elbow_X;L_elbow_Y;L_elbow_Z;R_elbow_X;R_elbow_Y;R_elbow_Z;L_wrist_X;L_wrist_Y;L_wrist_Z;R_wrist_X;R_wrist_Y;R_wrist_Z;L_pinky_X;L_pinky_Y;L_pinky_Z;R_pinky_X;R_pinky_Y;R_pinky_Z;L_index_X;L_index_Y;L_index_Z;R_index_X;R_index_Y;R_index_Z;L_thumb_X;L_thumb_Y;L_thumb_Z;R_thumb_X;R_thumb_Y;R_thumb_Z;L_hip_X;L_hip_Y;L_hip_Z;R_hip_X;R_hip_Y;R_hip_Z;L_knee_X;L_knee_Y;L_knee_Z;R_knee_X;R_knee_Y;R_knee_Z;L_ankle_X;L_ankle_Y;L_ankle_Z;R_ankle_X;R_ankle_Y;R_ankle_Z;L_heel_X;L_heel_Y;L_heel_Z;R_heel_X;R_heel_Y;R_heel_Z;L_halux_X;L_halux_Y;L_halux_Z;R_halux_X;R_halux_Y;R_halux_Z
-70,98073204;10,29435879;127,0486234;-70,26144374;12,124287;129,6990235;-70,86266755;13,09504246;129,7111781;-70,81460363;14,09726156;129,8445107;-70,26553351;9,230027694;130,0467862;-70,63078048;8,15323346;130,3403114;-71,2063009;7,14159283;130,6435021;-72,96385641;15,61259634;131,6073357;-74,34008357;6,267348892;132,9256679;-72,22238019;11,98054706;125,7279534;-72,42043137;8,962919688;126,206541;-78,97505187;25,73383412;120,6363719;-79,64001706;-5,03178257;124,729;-85,47331883;41,79409332;104,0927446;-88,83919498;-20,49995322;112,098873;-83,73180467;27,2682579;92,47448439;-84,88209432;-8,461691058;96,82458097;-83,36881606;22,05762102;90,35565569;-84,47961689;-4,132293909;93,78117515;-83,32708017;20,64304936;92,53872946;-84,14726906;-2,089015611;95,4401388;-83,58126564;22,09034007;93,36594507;-84,48879626;-3,146733838;96,40862231;-83,20820366;18,53149497;81,39226431;-81,4809422;2,438992606;83,08944403;-74,99867139;20,06785034;52,09809064;-70,42855044;9,485591582;58,23819914;-64,30824194;22,40732809;22,61590806;-78,50397013;10,84359079;32,40907346;-63,97131236;20,09946072;16,86057168;-81,52847818;11,98913198;29,53181109;-57,61607451;27,05279716;17,54887559;-69,6514533;9,390349442;24,98274667
-70,79017871;10,27853125;126,6703343;-70,07832563;12,11694426;129,3059131;-70,68586441;13,08956376;129,3159626;-70,6328682;14,09364537;129,4451085;-70,08578263;9,218752569;129,6610647;-70,45892086;8,144223607;129,9522648;-71,040148;7,135508635;130,247759;-72,81674984;15,62842755;131,1987822;-74,17400371;6,269443532;132,5332665;-72,02209156;11,96369589;125,3522566;-72,23953172;8,94918954;125,830005;-78,80669421;25,71708592;120,292136;-79,52286936;-5,024325229;124,4058794;-85,32496543;41,81439483;103,774225;-88,71722334;-20,53159168;111,8912764;-83,7071676;27,21104971;92,08199828;-84,75697016;-8,467684294;96,59047981;-83,3359564;22,00820277;89,90870995;-84,38161196;-4,142027656;93,54914622;-83,22880869;20,58385216;92,13341045;-84,0743313;-2,09747112;95,16722802;-83,45945683;22,03176822;92,96677446;-84,39856255;-3,155210303;96,11883385;-83,2342157;18,48282127;81,08066447;-81,55563334;2,390328138;82,78598101;-74,92551677;20,02619742;51,88374335;-70,36995448;9,491306545;58,1151454;-64,33871329;22,30235144;22,36528475;-78,46978082;10,83025589;32,44693543;-64,00023078;19,99613631;16,5629115;-81,53696185;11,97989934;29,59622134;-57,92939104;26,87482611;17,14612068;-69,81308465;9,418371885;24,89458513
-70,59721308;10,25775547;126,2930687;-69,89581808;12,10531224;128,9128001;-70,51169479;13,08124473;128,9215037;-70,45733689;14,08640091;129,0472653;-69,90409438;9,201659618;129,275602;-70,28705954;8,13032471;129,5657959;-70,86961756;7,124785315;129,8544967;-72,67079457;15,63853484;130,7885828;-74,00156959;6,263334039;132,1378734;-71,81412305;11,94071497;124,9798678;-72,05135184;8,927579795;125,4545718;-78,64356224;25,69614995;119,9610441;-79,40811261;-5,014342818;124,0783308;-85,1958898;41,83673185;103,478109;-88,60349015;-20,56870564;111,6620387;-83,68514049;27,15971202;91,69999706;-84,64176585;-8,473368627;96,34986417;-83,29246603;21,96198258;89,4965293;-84,29271634;-4,152243814;93,31171197;-83,14144374;20,53134872;91,74862885;-84,01383235;-2,109700593;94,88711511;-83,35889977;21,98106529;92,58000912;-84,32316606;-3,166756458;95,82060236;-83,26017048;18,43692847;80,76405671;-81,64081733;2,341086669;82,4793124;-74,855768;19,9839142;51,66399755;-70,31088902;9,492341617;57,97404964;-64,3826842;22,2046752;22,11225789;-78,43525456;10,81320427;32,48575983;-64,04385223;19,91422877;16,26975828;-81,55424891;11,9704973;29,66757724;-58,18872835;26,6805272;16,76506005;-69,97932403;9,443279849;24,8033837
-70,38446236;10,22778925;125,9105578;-69,69578271;12,08510159;128,513905;-70,32516714;13,06661139;128,5215423;-70,27683211;14,07341689;128,6443535;-69,70364951;9,174922875;128,8824845;-70,1022185;8,10890493;129,1717297;-70,6831192;7,106991241;129,4540911;-72,51712929;15,64062134;130,3683599;-73,81290935;6,247343045;131,7280622;-71,58414426;11,90799358;124,6031868;-71,83805678;8,894407144;125,0712704;-78,47571667;25,66840695;119,633755;-79,28741407;-5,003167075;123,7351655;-85,07952543;41,8608413;103,1933684;-88,49995556;-20,61197992;111,4013707;-83,64965391;27,11315537;91,32109361;-84,54682221;-8,480374677;96,09638981;-83,22598329;21,91748716;89,10720748;-84,21641053;-4,161209778;93,05518354;-83,05055368;20,48267212;91,36924258;-83,96700439;-2,125150245;94,58744617;-83,26106607;21,93472542;92,19491584;-84,26498393;-3,181029416;95,50574179;-83,28186084;18,39621264;80,43456056;-81,72932552;2,292085524;82,16471874;-74,78496584;19,94019721;51,42824825;-70,24691073;9,493229511;57,81089178;-64,44194349;22,10797683;21,84463024;-78,40309794;10,7933589;32,52490425;-64,10682869;19,84460972;15,97254717;-81,57948395;11,95984581;29,74479111;-58,38792421;26,47013859;16,39953889;-70,14098707;9,467351583;24,71273358
-70,13175826;10,18358384;125,5202787;-69,45552329;12,0503498;128,1078412;-70,10553027;13,04015463;128,1143694;-70,07490011;14,05076255;128,2339627;-69,46490672;9,13387899;128,4782387;-69,88908841;8,076629302;128,7654674;-70,46715669;7,079012964;129,0418296;-72,34631569;15,63111879;129,9340044;-73,59944039;6,219504342;131,2969353;-71,31725679;11,86168205;124,218472;-71,58300113;8,84633024;124,675174;-78,29336269;25,63214442;119,302725;-79,15508842;-4,991731136;123,3669176;-84,96696824;41,88620768;102,9088207;-88,40642508;-20,66092976;111,1032285;-83,58938914;27,07098316;90,93915289;-84,47998219;-8,49007414;95,8258677;-83,13076405;21,8745951;88,7284232;-84,15541066;-4,167613515;92,7709825;-82,94655732;20,43598897;90,9842465;-83,93454105;-2,142394682;94,26294912;-83,15173756;21,89025919;91,80472233;-84,22646996;-3,197138177;95,17242827;-83,29420326;18,36323343;80,09005494;-81,81485327;2,244795065;81,84012122;-74,70563545;19,89419526;51,17158464;-70,1762872;9,498323359;57,62386821;-64,51537663;22,00800883;21,55913501;-78,37397173;10,77082799;32,56542221;-64,19001615;19,78104807;15,67029009;-81,6099195;11,94621812;29,82856159;-58,54190953;26,23984391;16,03530371;-70,28918104;9,492529143;24,62553757
-69,82272051;10,12133777;125,1237897;-69,15554846;11,9958424;127,6977197;-69,83313276;12,99632272;127,7030989;-69,83530136;14,01425623;127,81841;-69,17196039;9,075163133;128,0642709;-69,63457159;8,031009301;128,3477401;-70,21015758;7,038312249;128,6188331;-72,15086945;15,60594397;129,4872911;-73,35566368;6,178223968;130,8441255;-71,00347605;11,79937482;123,827142;-71,27569426;8,781869084;124,2667113;-78,08928487;25,58672221;118,9651157;-79,00801229;-4,980985273;122,9692692;-84,84888436;41,91226385;102,6173331;-88,32021348;-20,71389925;110,7663241;-83,49947142;27,03370427;90,55327769;-84,44387022;-8,503274561;95,53652363;-83,00846343;21,83459724;88,3537542;-84,11137762;-4,170971049;92,45698811;-82,82708778;20,3911312;90,59237573;-83,91638324;-2,159467388;93,91617591;-83,02446004;21,8468685;91,41099054;-84,20908706;-3,213921899;94,82488382;-83,29338247;18,3396326;79,73543888;-81,8930914;2,200828325;81,50757785;-74,61061768;19,84475102;50,89605917;-70,09899628;9,51046402;57,41556312;-64,59901644;21,90329338;21,26136419;-78,34586624;10,74486513;32,60884009;-64,29029013;19,72076702;15,36893104;-81,64077707;11,92743729;29,91886334;-58,68064721;25,9863147;15,65547992;-70,41534259;9,519143461;24,54386581
-69,45111079;10,04053363;124,7244485;-68,78779708;11,91978201;127,2883809;-69,49737135;12,93207056;127,2930042;-69,54846374;13,96153823;127,4024679;-68,81870177;8,998664089;127,6443542;-69,33221571;7,971782574;127,9222902;-69,90622072;6,984095581;128,1896709;-71,92779984;15,5618736;129,0345275;-73,07992636;6,122737204;130,3741612;-70,64214822;11,72163631;123,434041;-70,91523079;8,70252609;123,8498748;-77,86068178;25,53241338;118,6232801;-78,84507212;-4,97228429;122,544602;-84,71712837;41,93850925;102,3177871;-88,2370446;-20,76844847;110,3934415;-83,38064817;27,00221174;90,16842694;-84,43475831;-8,519916308;95,22886234;-82,8658249;21,79929495;87,98473132;-84,0848559;-4,171645076;92,11666551;-82,69589437;20,34916384;90,20208988;-83,91121371;-2,174300531;93,5554056;-82,88035745;21,8050669;91,02308523;-84,21217525;-3,230125669;94,47092966;-83,27819302;18,32565647;79,38062134;-81,96202091;2,161539647;81,17263468;-74,49522082;19,79054456;50,6097068;-70,01489721;9,52996169;57,19407149;-64,68697955;21,79454613;20,96212043;-78,31485984;10,71432794;32,65568611;-64,4022481;19,66347021;15,07778178;-81,66646243;11,90133325;30,01230449;-58,83476639;25,71032662;15,24873483;-70,51112035;9,54549774;24,46922631
-69,02411603;9,944887078;124,3245668;-68,36016669;11,82525085;126,88295;-69,10182007;12,84861512;126,8879646;-69,21564519;13,89345016;126,9901183;-68,41196717;8,908221534;127,2214112;-68,98473801;7,901376799;127,492615;-69,55737886;6,917817928;127,7587636;-71,6797227;15,49783075;128,5834319;-72,77447052;6,053258448;129,8929147;-70,24323225;11,63248977;123,0442542;-70,51093034;8,612852572;123,4291416;-77,60958842;25,47005211;118,2830052;-78,66683346;-4,967456469;122,1010046;-84,56593577;41,96448419;102,0143416;-88,15298185;-20,82187964;109,9897474;-83,23733688;26,97693588;89,79290828;-84,44372401;-8,538801594;94,90520467;-82,71128181;21,76973219;87,6285118;-84,07554158;-4,170337011;91,75672967;-82,55967188;20,3113167;89,8267334;-83,91630217;-2,185040946;93,19083531;-82,72538825;21,76570555;90,65364559;-84,2326462;-3,244378719;94,11866857;-83,2500857;18,32039334;79,03652345;-82,02148245;2,127949811;80,84204641;-74,3578519;19,73068886;50,32371132;-69,92239456;9,554514683;56,97194092;-64,77309526;21,68343155;20,6720379;-78,276528;10,67834149;32,70478741;-64,52057808;19,60951393;14,8047629;-81,68236481;11,86631497;30,10154454;-59,02000617;25,41747045;14,81649962;-70,56845144;9,568395622;24,40303738
-68,56109282;9,841616777;123,9244028;-67,89495842;11,71955559;126,4814494;-68,66393643;12,75136896;126,4887339;-68,84876728;13,8138913;126,5828279;-67,9703084;8,810615927;126,7962794;-68,60380393;7,824204959;127,0604098;-69,17376411;6,842809166;127,3283107;-71,41389804;15,41540546;128,1402941;-72,44530565;5,97096281;129,4048668;-69,82487529;11,53848803;122,6608607;-70,08014779;8,519329987;123,0075079;-77,34198921;25,40073217;117,9507247;-78,47564624;-4,968486419;121,6492918;-84,39274604;41,98971334;101,7138696;-88,06631472;-20,8716567;109,5612389;-83,07602738;26,95734916;89,43479527;-84,45952653;-8,557408481;94,56902102;-82,55247504;21,74549413;87,29337734;-84,08262257;-4,167190687;91,38482157;-82,42483505;20,27810637;89,47825361;-83,92795883;-2,190063581;92,83108969;-82,56696283;21,72918241;90,31313428;-84,26569592;-3,254983477;93,77394416;-83,21208703;18,32239101;78,71132103;-82,07228939;2,100941069;80,52130766;-74,19968283;19,66543927;50,04878545;-69,8185948;9,58027847;56,76280571;-64,8523516;21,5712765;20,39701148;-78,22694674;10,6367274;32,75397018;-64,64124809;19,55806202;14,55262446;-81,68601471;11,82183776;30,17765154;-59,22856057;25,11610955;14,37539527;-70,57991481;9,584118067;24,34708669
-68,08836638;9,739329851;123,5235417;-67,42204555;11,61174881;126,0822847;-68,20956712;12,64805579;126,0940133;-68,46624059;13,72827228;126,1802991;-67,51909896;8,713358912;126,3691425;-68,20737965;7,745196267;126,6265124;-68,77182362;6,763273412;126,8987914;-71,13975124;15,31840815;127,7086857;-72,10184228;5,877972993;128,912659;-69,40839435;11,44677782;122,2847369;-69,64424663;8,428579316;122,5865629;-77,06633685;25,32569277;117,6309933;-78,27581454;-4,976978515;121,1994661;-84,19856126;42,01376166;101,4229434;-87,97822108;-20,91567571;109,1141367;-82,90454595;26,94215198;89,09927021;-84,47190585;-8,571961096;94,22423892;-82,39543706;21,72504315;86,98460701;-84,10489773;-4,160992359;91,00831887;-82,29569262;20,24919027;89,16270943;-83,94236046;-2,187783861;92,48166789;-82,4115035;21,69530616;90,00619542;-84,30602883;-3,259730081;93,43961274;-83,16728732;18,33020071;78,40851116;-82,11526401;2,081432809;80,21324034;-74,02390398;19,59651282;49,79197804;-69,70075565;9,603578703;56,57705078;-64,92116695;21,45807512;20,13624614;-78,16292307;10,58997658;32,80178975;-64,76035047;19,5058926;14,31769052;-81,67701472;11,76861001;30,23408694;-59,43208167;24,81429407;13,95255847;-70,5394006;9,589268102;24,30377586
-67,63223932;9,645487153;123,1231314;-66,97004321;11,50961471;125,6850197;-67,76498842;12,54603142;125,7029932;-68,0870128;13,64150061;125,7825571;-67,08406762;8,62236972;125,9419736;-67,81565178;7,668290199;126,1929753;-68,37108301;6,683127591;126,4709542;-70,86610745;15,21178155;127,289742;-71,75570513;5,777322694;128,4185211;-69,0127522;11,3630818;121,9157363;-69,22411315;8,345679205;122,167795;-76,79205831;25,2463495;117,325107;-78,07320395;-4,993689943;120,7582638;-83,98764355;42,03639208;101,145604;-87,89190798;-20,95247974;108,6553389;-82,73169602;26,9299382;88,78776902;-84,47426317;-8,577981784;93,87478172;-82,24492006;21,70678064;86,70243384;-84,14061816;-4,149020269;90,63440045;-82,17435186;20,22389565;88,87909001;-83,95638665;-2,176571428;92,14560177;-82,26357263;21,66375779;89,73096333;-84,34900884;-3,256031937;93,11657531;-83,11778828;18,34260391;78,12710496;-82,15062606;2,070285473;79,91803739;-73,83475656;19,52675569;49,55484752;-69,56781258;9,622294259;56,41864702;-64,97614742;21,3419496;19,88333932;-78,08206546;10,5389552;32,84906922;-64,87100029;19,44723037;14,09164904;-81,65633251;11,70857408;30,26984058;-59,59482244;24,51751618;13,5748876;-70,44338523;9,581265984;24,27594838
-67,21277486;9,564488445;122,7268903;-66,55913394;11,41753334;125,2920527;-67,34996639;12,45014835;125,3171218;-67,72547294;13,55655497;125,3914033;-66,68548559;8,540499991;125,5196679;-67,44663431;7,595474028;125,7641886;-67,99008892;6,605072285;126,0473318;-70,59916821;15,10043228;126,8832688;-71,41843808;5,672684797;127,9260704;-68,65048746;11,29043677;121,5537968;-68,83639324;8,27317365;121,7536654;-76,52814929;25,1643375;117,0312167;-77,87391599;-5,018371143;120,3287814;-83,76649394;42,0576519;100,8826206;-87,81096107;-20,98145495;108,1933249;-82,56655388;26,91990242;88,49860407;-84,4651982;-8,571314857;93,52449863;-82,10488396;21,69008161;86,44248838;-84,187093;-4,127701123;90,27056516;-82,06169862;20,20195941;88,62106004;-83,96814144;-2,154934953;91,82519765;-82,1262352;21,63477056;89,48083431;-84,39138071;-3,241453795;92,80555247;-83,06466079;18,35858443;77,86321632;-82,17798937;2,067957811;79,63429707;-73,63649305;19,45934329;49,33339767;-69,42083669;9,636159115;56,2846671;-65,01209336;21,21923646;19,62939311;-77,98352728;10,48473793;32,89909381;-64,96022114;19,37462301;13,86558603;-81,62604151;11,6447818;30,28998956;-59,68951601;24,22820096;13,25694554;-70,29308634;9,558697201;24,26613323
-66,84027718;9,496991594;122,3398815;-66,19773757;11,33595675;124,9079173;-66,97418002;12,36199131;124,9397723;-67,38884148;13,4741638;125,0100737;-66,33453429;8,467297799;125,1087354;-67,11250411;7,52657693;125,3459121;-67,64242552;6,530117618;125,6319557;-70,34159863;14,98842687;126,4887245;-71,09872085;5,567743831;127,440978;-68,32610726;11,22900634;121,1990241;-68,49119973;8,210962427;121,3474156;-76,28179727;25,08146752;116,7456449;-77,68232197;-5,049945057;119,9118972;-83,54229921;42,07774666;100,6321495;-87,73787258;-21,0029216;107,7384149;-82,41710979;26,91226747;88,22805166;-84,44846798;-8,549161477;93,17728492;-81,97845931;21,67568825;86,19782611;-84,23999769;-4,093631605;89,92449084;-81,9583458;20,18399528;88,37995191;-83,9767546;-2,121797356;91,52311976;-82,00170759;21,60962201;89,24712253;-84,4312308;-3,214314215;92,50818406;-83,0087052;18,37726451;77,61185782;-82,19683761;2,074194553;79,36011492;-73,43264092;19,39694811;49,11958652;-69,26228959;9,646002402;56,16736406;-65,02077162;21,0852768;19,36629219;-77,86944855;10,42875593;32,95625593;-65,00825779;19,28051699;13,63410247;-81,58991691;11,58115869;30,30372161;-59,70697465;23,94651943;12,99390832;-70,09695165;9,521791124;24,27525118
-66,51515433;9,440493295;121,9657237;-65,88315154;11,26232646;124,5367732;-66,63734079;12,28044435;124,5741812;-67,07716273;13,39339044;124,6414243;-66,03245637;8,399831747;124,7142992;-66,81757626;7,459728454;124,9427052;-67,33399936;6,457650814;125,2283802;-70,09255659;14,87870799;126,1054523;-70,80041594;5,4654096;126,9698836;-68,03684595;11,17675215;120,8508925;-68,19158699;8,156942883;120,9516226;-76,05722244;24,99960763;116,4646188;-77,49949177;-5,086813542;119,5081708;-83,32124011;42,09676265;100,3910269;-87,67324294;-21,01800905;107,3015384;-82,28850065;26,90832504;87,97109428;-84,43100947;-8,510476267;92,83695532;-81,86734308;21,6653242;85,96114039;-84,29249028;-4,04427753;89,60262593;-81,86467356;20,17144391;88,14728062;-83,98121231;-2,076518515;91,24173528;-81,8913019;21,59065967;89,02107381;-84,46695506;-3,173893452;92,2265617;-82,95122796;18,39795198;77,3680172;-82,20709926;2,08802044;79,0935119;-73,22588961;19,34119557;48,90389356;-69,09491147;9,652632177;56,05742418;-64,99161204;20,93574067;19,08869751;-77,74611532;10,37307409;33,02396595;-64,99165417;19,15901517;13,39721367;-81,55427132;11,52205787;30,32111719;-59,65487283;23,67133316;12,76374106;-69,87177327;9,472960551;24,30127176
-66,2305517;9,390763678;121,6040647;-65,60486261;11,19272823;124,1798518;-66,33185024;12,20297391;124,221208;-66,78502936;13,31257916;124,2860008;-65,7722558;8,334113068;124,3373618;-66,55846964;7,392257903;124,5554603;-67,06263264;6,386024073;124,8374201;-69,848416;14,77324736;125,7322933;-70,52253643;5,367307138;126,5182256;-67,77500909;11,13051438;120,5075232;-67,9346261;8,108090665;120,5665932;-75,85518106;24,92060541;116,1855734;-77,32326095;-5,127008448;119,1189218;-83,10719378;42,11446214;100,1558103;-87,61568005;-21,028303;106,8917476;-82,18148392;26,91010615;87,72188597;-84,41941753;-8,455493691;92,50672381;-81,77112841;21,66081803;85,72635922;-84,33481924;-3,978068049;89,30798629;-81,77984887;20,16604609;87,91616436;-83,97868659;-2,01859909;90,98119204;-81,7943134;21,58076634;88,79489739;-84,49561838;-3,120108287;91,96158113;-82,89417583;18,42026276;77,12691754;-82,20955342;2,108075768;78,83223293;-73,01846604;19,29245706;48,67833212;-68,92114845;9,656136887;55,94696595;-64,91421775;20,7681122;18,79480428;-77,62364217;10,32044932;33,10299;-64,88933261;19,00741785;13,15942479;-81,52805589;11,47162787;30,35009771;-59,54883577;23,40034589;12,53757898;-69,64056038;9,416922556;24,33866509
-65,97633256;9,343582199;121,2501114;-65,34898296;11,12360047;123,8345377;-66,04663257;12,12701793;123,8784909;-66,50420635;13,23028198;123,9413832;-65,54210006;8,266667961;123,9741538;-66,32633712;7,321814739;124,1807889;-66,82015895;6,313528569;124,4563287;-69,60421816;14,67345472;125,3673817;-70,2610878;5,273884329;126,0884766;-67,53102109;11,08713731;120,1659902;-67,71349337;8,0616368;120,1899835;-75,67352189;24,84635053;115,907532;-77,15031996;-5,168132012;118,7461173;-82,90136235;42,13034413;99,92314785;-87,56228145;-21,03538358;106,51384;-82,09197423;26,91976859;87,47456993;-84,41634526;-8,384866169;92,18869001;-81,68713702;21,66320096;85,48954062;-84,35537501;-3,894288521;89,03851418;-81,70053488;20,16908975;87,68203319;-83,96355137;-1,947462189;90,73789201;-81,70654523;21,58240821;88,56251495;-84,51180713;-3,053057666;91,71154174;-82,83963296;18,44417263;76,88407472;-82,20602069;2,133061064;78,57357752;-72,81254781;19,24990072;48,43906873;-68,7432667;9,655882731;55,8316083;-64,78156234;20,58292904;18,48692001;-77,5137268;10,27395777;33,19100162;-64,68938537;18,82733937;12,92738499;-81,52158067;11,43314915;30,39445731;-59,40354412;23,1297281;12,29254232;-69,42695262;9,359941923;24,37928314
-65,74298161;9,296288081;120,8968204;-65,10278775;11,05310619;123,4956972;-65,77137046;12,05118463;123,5416244;-66,22685008;13,14610266;123,6033936;-65,32934106;8,195916897;123,6180985;-66,110356;7,247488759;123,8128829;-66,59614736;6,239484134;124,0802474;-69,35595845;14,58064171;125,0088685;-70,0116135;5,185089633;125,6800043;-67,29653934;11,04445551;119,8238173;-67,51986216;8,016063558;119,8182016;-75,50877395;24,77892472;115,63059;-76,97919612;-5,207357224;118,3916459;-82,7030936;42,14398307;99,68967762;-87,50956974;-21,04043439;106,167594;-82,01225375;26,93887081;87,2246203;-84,41866665;-8,299196673;91,88384661;-81,61092405;21,67217566;85,24896008;-84,34342952;-3,793390997;88,78724472;-81,62035521;20,18076041;87,44288867;-83,9281033;-1,862801704;90,50479468;-81,61988258;21,59663144;88,3204509;-84,50803033;-2,973018323;91,47224546;-82,78921092;18,46989551;76,63575389;-82,1992867;2,161975919;78,31485315;-72,61043509;19,21177823;48,18758172;-68,56363014;9,650953665;55,71146433;-64,59274103;20,38444317;18,17227035;-77,42616013;10,23625412;33,28346231;-64,39425422;18,62519521;12,70792025;-81,54375854;11,40842239;30,45349692;-59,22958085;22,85459171;12,02020035;-69,24843802;9,308285391;24,41450126
-65,5245672;9,248756214;120,5387332;-64,85870589;10,98195061;123,1585321;-65,50056472;11,9761082;123,2067302;-65,94899227;13,06140071;123,2685994;-65,12420751;8,12302042;123,263383;-65,90138679;7,170604269;123,4469381;-66,3818294;6,16503669;123,7052847;-69,10320011;14,49631818;124,6564808;-69,77116619;5,101185371;125,2906606;-67,06716886;11,00200676;119,4808917;-67,34615042;7,971691473;119,4488727;-75,35811902;24,72062031;115,3550225;-76,81216608;-5,241787979;118,0568156;-82,51161999;42,15547912;99,45197277;-87,45466132;-21,04406544;105,8491814;-81,93373664;26,96773582;86,96997328;-84,41846149;-8,199318692;91,59259228;-81,53723809;21,68612039;85,00408492;-84,29253883;-3,67776947;88,54439241;-81,53088392;20,19983951;87,19873052;-83,86491277;-1,765477737;90,2735575;-81,52401794;21,62241606;88,0682497;-84,47676568;-2,881021906;91,23859156;-82,74381119;18,49761078;76,37986725;-82,19258562;2,193987677;78,05444263;-72,41453436;19,17596338;47,9297526;-68,38477869;9,640652658;55,59090465;-64,35464936;20,18048138;17,86303609;-77,36563371;10,20877809;33,37533273;-64,02280348;18,41175931;12,50706473;-81,59850808;11,39721957;30,52343575;-59,0358945;22,57145357;11,72709116;-69,11184347;9,266584036;24,4376735
-65,32032432;9,20350081;120,1754246;-64,61688883;10,91342004;122,8214228;-65,236256;11,90470034;122,8729783;-65,67317982;12,97954252;122,9367132;-64,92240407;8,051843613;122,9082881;-65,69477215;7,09479608;123,0823118;-66,17293547;6,093254505;123,3315386;-68,85068212;14,42213971;124,3129104;-69,5392208;5,02318539;124,9191412;-66,84416002;10,96127309;119,140654;-67,18739013;7,930660114;119,0829777;-75,22068379;24,67360954;115,0808037;-76,65482542;-5,269129752;117,7424799;-82,32785445;42,16576573;99,20694347;-87,39632844;-21,04638575;105,5540418;-81,85024847;27,00505899;86,71105348;-84,40641864;-8,086971081;91,31520026;-81,46123634;21,70251602;84,75370757;-84,20287362;-3,552286333;88,30029062;-81,42421118;20,22379865;86,94992687;-83,76961998;-1,6583038;90,03723885;-81,41016391;21,65661429;87,80760979;-84,41314394;-2,779508767;91,00653622;-82,70380074;18,52715034;76,11693581;-82,18864517;2,228036987;77,79298832;-72,22734042;19,14064546;47,67352864;-68,20955509;9,624891926;55,47693732;-64,08214851;19,9814483;17,5743526;-77,33046286;10,19132347;33,46274954;-63,60850511;18,20060468;12,32952972;-81,68189526;11,39699098;30,60003016;-58,83331102;22,28211789;11,42880039;-69,01333973;9,236901029;24,44581669
-65,13439614;9,164835714;119,8127957;-64,38521537;10,85252082;122,4873334;-64,98788617;11,84155261;122,5437206;-65,40869345;12,90536999;122,6115387;-64,72586428;7,987943698;122,556691;-65,49139577;7,025211336;122,7238266;-65,97057541;6,028405509;122,9644429;-68,60769109;14,35953124;123,9838976;-69,3176912;4,952707771;124,5668021;-66,63424879;10,92528588;118,8098675;-67,04223852;7,896255538;118,7256257;-75,09737145;24,63926931;114,8080968;-76,51364482;-5,288279459;117,4495983;-82,15517023;42,17653272;98,95276747;-87,33559051;-21,04723627;105,2797518;-81,76040119;27,04786429;86,44974381;-84,37598601;-7,965238662;91,05188859;-81,3799846;21,71850645;84,49458903;-84,08124246;-3,423786023;88,04796298;-81,29635432;20,24917744;86,69545732;-83,64275554;-1,546014272;89,7922613;-81,27525453;21,69445367;87,54062183;-84,31688982;-2,672409381;90,77432523;-82,669325;18,55777142;75,85078815;-82,18879309;2,26250023;77,53417329;-72,05160086;19,10494266;47,42675019;-68,04157929;9,6044596;55,37659169;-63,7962096;19,79863611;17,32042817;-77,31394118;10,18223103;33,54384053;-63,19356565;18,00564696;12,1779593;-81,78206176;11,40326211;30,68084317;-58,63438703;21,99665571;11,14274569;-68,94250315;9,218800542;24,43993498
